Subject,Horizon,alpha,side,sigma
wugb7esovvyay7hltfl8153g.,6,3.193286632102503,2.9892603951950054,8.80831081840062
wyx9wrvsnqb4mdvsmwh9e732.,1,-6.60428528435365,-0.2777288605000637,3.611718590148964
wyx9wrvsnqb4mdvsmwh9e732.,6,-1.208547530899586,-5.807148533820044,7.068591403494008
x43ns0nnesa95h5pltokft2t.,1,-3.4253673441547963,-4.557816549205101,7.176211785672204
x43ns0nnesa95h5pltokft2t.,6,-15.907642336622052,-2.6307790927090107,10.344527951436145
xfucttob88f1yfubgjhreejv.,1,-0.050877732424676705,2.786689813454477,5.507414009424782
xfucttob88f1yfubgjhreejv.,6,-19.777107985818468,-4.728107977159337,13.665977148482211
y499346vdq7cv9i092jpbydk.,1,6.114973166874035,-5.930682580529166,2.998269839315328
y499346vdq7cv9i092jpbydk.,6,-7.019168253781738,2.544779175471845,5.012585451802499
yjqxq9j80ck0kdjn648s83nd.,1,-4.946937889162667,-3.1100463797840834,5.418604702593026
yjqxq9j80ck0kdjn648s83nd.,6,-19.319270903246636,-1.0019289373454998,7.037373380044713
